mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
278182,10/1/2024,PeC2,32,None,0,Moderately well drained,Moderately well drained,D,0,57,mutext.textcat=PI (OH),0.352,50,97,1,NULL
298063,10/1/2024,PrB,17,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,60,mutext.textcat=PI (OH),0.599,95,149,1,5
298853,10/1/2024,OrA,25,Frequent,0,Somewhat poorly drained,Somewhat poorly drained,B/D,6,69,mutext.textcat=PI (OH),0.664,150,233,0,6
298854,10/1/2024,HmA,0,Frequent,0,Poorly drained,Poorly drained,B/D,90,58,mutext.textcat=PI (OH),0.683,150,257,0,90
298858,10/1/2024,BkA,53,None,0,Moderately well drained,Moderately well drained,B/D,0,71,mutext.textcat=PI (OH),0.701,150,172,0,NULL
298859,10/1/2024,BkB,51,None,0,Moderately well drained,Moderately well drained,B/D,0,69,mutext.textcat=PI (OH),0.556,150,140,1,NULL
298860,10/1/2024,BkC,53,None,0,Moderately well drained,Moderately well drained,B/D,0,64,mutext.textcat=PI (OH),0.603,150,147,1,NULL
298861,10/1/2024,CaB,53,None,0,Moderately well drained,Moderately well drained,D,0,64,mutext.textcat=PI (OH),0.537,60,124,1,NULL
298862,10/1/2024,CaC,53,None,0,Moderately well drained,Moderately well drained,D,0,62,mutext.textcat=PI (OH),0.524,60,124,1,NULL
298863,10/1/2024,CaD,53,None,0,Moderately well drained,Moderately well drained,D,0,56,mutext.textcat=PI (OH),0.421,55,111,1,NULL
298864,10/1/2024,CcA,0,None,79,Poorly drained,Poorly drained,D,80,52,mutext.textcat=PI (OH),0.603,150,234,0,80
298865,10/1/2024,CdA,15,None,0,Somewhat poorly drained,Somewhat poorly drained,D,15,63,mutext.textcat=PI (OH),0.593,150,213,0,15
298866,10/1/2024,CdB,15,None,0,Somewhat poorly drained,Somewhat poorly drained,D,10,60,mutext.textcat=PI (OH),0.564,150,191,0,10
298867,10/1/2024,CeA,0,None,40,Somewhat poorly drained,Poorly drained,D,45,55,mutext.textcat=PI (OH),0.605,150,219,0,45
298868,10/1/2024,CfC2,30,None,0,Moderately well drained,Moderately well drained,C/D,0,42,mutext.textcat=PI (OH),0.693,145,215,0,NULL
298869,10/1/2024,CfD2,43,None,0,Moderately well drained,Moderately well drained,C/D,0,30,mutext.textcat=PI (OH),0.617,147,220,0,NULL
298871,10/1/2024,CgA,0,None,89,Very poorly drained,Very poorly drained,A/D,100,68,mutext.textcat=PI (OH),0.04,150,600,0,100
298872,10/1/2024,CkA,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,63,mutext.textcat=PI (OH),0.521,150,107,1,NULL
298873,10/1/2024,CkB,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,61,mutext.textcat=PI (OH),0.546,150,145,1,NULL
298874,10/1/2024,CkC,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,60,mutext.textcat=PI (OH),0.486,150,110,1,NULL
298875,10/1/2024,CkD,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,58,mutext.textcat=PI (OH),0.327,150,99,1,NULL
298876,10/1/2024,CoB,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,51,mutext.textcat=PI (OH),0.416,150,110,1,NULL
298877,10/1/2024,CoD,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,45,mutext.textcat=PI (OH),0.376,150,110,1,NULL
298879,10/1/2024,CtA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,59,mutext.textcat=PI (OH),0.691,132,227,0,NULL
298884,10/1/2024,DeC,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,57,mutext.textcat=PI (OH),0.647,102,154,0,NULL
298885,10/1/2024,12:00 AM,13,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,54,mutext.textcat=PI (OH),0.589,92,132,1,NULL
298887,10/1/2024,DhB,20,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,57,mutext.textcat=PI (OH),0.611,103,146,1,5
298888,10/1/2024,EnB,53,None,0,Moderately well drained,Moderately well drained,A/D,0,52,mutext.textcat=PI (OH),0.506,150,96,1,NULL
298889,10/1/2024,FcA,23,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,70,mutext.textcat=PI (OH),0.921,150,321,0,10
298890,10/1/2024,FcB,23,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,68,mutext.textcat=PI (OH),0.91,150,321,0,10
298892,10/1/2024,GfA,44,None,0,Moderately well drained,Moderately well drained,C/D,0,81,mutext.textcat=PI (OH),0.895,150,302,0,NULL
298893,10/1/2024,GfB,44,None,0,Moderately well drained,Moderately well drained,C/D,0,78,mutext.textcat=PI (OH),0.885,150,302,0,NULL
298894,10/1/2024,GfC,44,None,0,Moderately well drained,Moderately well drained,C/D,0,75,mutext.textcat=PI (OH),0.865,150,302,0,NULL
298895,10/1/2024,GfD,44,None,0,Moderately well drained,Moderately well drained,C/D,0,65,mutext.textcat=PI (OH),0.637,145,293,0,NULL
298897,10/1/2024,HaA,48,None,0,Moderately well drained,Moderately well drained,C/D,0,61,mutext.textcat=PI (OH),0.722,150,186,0,NULL
298898,10/1/2024,HaC,56,None,0,Moderately well drained,Moderately well drained,C/D,0,57,mutext.textcat=PI (OH),0.725,150,189,0,NULL
298900,10/1/2024,HoA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,55,mutext.textcat=PI (OH),0.537,71,98,1,NULL
298901,10/1/2024,HoB,23,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,53,mutext.textcat=PI (OH),0.54,79,111,1,NULL
298902,10/1/2024,KfA,0,None,83,Very poorly drained,Very poorly drained,A/D,100,52,mutext.textcat=PI (OH),0.088,150,137,1,100
298904,10/1/2024,OtA,46,Frequent,0,Moderately well drained,Moderately well drained,B/D,0,69,mutext.textcat=PI (OH),0.785,150,275,0,NULL
298905,10/1/2024,MhA,0,None,90,Poorly drained,Poorly drained,C/D,90,56,mutext.textcat=PI (OH),0.523,105,206,0,90
298906,10/1/2024,MtA,18,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,8,65,mutext.textcat=PI (OH),0.549,76,125,1,8
298907,10/1/2024,MtB,25,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,62,mutext.textcat=PI (OH),0.59,79,132,1,5
298908,10/1/2024,OuC,NULL,None,0,Excessively drained,Excessively drained,A,0,33,mutext.textcat=PI (OH),0.365,150,68,1,NULL
298909,10/1/2024,PaA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,12,68,mutext.textcat=PI (OH),0.612,76,102,1,12
298913,10/1/2024,PrA,17,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,62,mutext.textcat=PI (OH),0.611,98,152,1,10
298914,10/1/2024,PrB2,17,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,57,mutext.textcat=PI (OH),0.472,81,128,1,5
298915,10/1/2024,RhA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,63,mutext.textcat=PI (OH),0.611,150,158,0,10
298916,10/1/2024,RhB,25,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,60,mutext.textcat=PI (OH),0.653,150,161,0,10
298918,10/1/2024,SbA,2,None,92,Poorly drained,Poorly drained,C/D,92,58,mutext.textcat=PI (OH),0.726,150,304,0,92
298919,10/1/2024,StA,13,Frequent,0,Poorly drained,Poorly drained,B/D,97,56,mutext.textcat=PI (OH),0.725,150,303,0,97
298920,10/1/2024,ToC,30,None,0,Moderately well drained,Moderately well drained,C/D,0,51,mutext.textcat=PI (OH),0.493,36,55,1,NULL
298921,10/1/2024,ToD,43,None,0,Moderately well drained,Moderately well drained,C/D,0,46,mutext.textcat=PI (OH),0.455,56,85,1,NULL
298922,10/1/2024,TyB,NULL,None,0,Excessively drained,Excessively drained,A,0,43,mutext.textcat=PI (OH),0.318,150,109,1,NULL
298927,10/1/2024,VeA,28,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,64,mutext.textcat=PI (OH),0.472,52,108,1,10
298928,10/1/2024,VeB,28,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,62,mutext.textcat=PI (OH),0.469,52,108,1,5
298929,10/1/2024,WcA,0,Frequent,0,Very poorly drained,Very poorly drained,B/D,95,56,mutext.textcat=PI (OH),0.74,150,256,0,95
298930,10/1/2024,WeA,0,None,84,Very poorly drained,Very poorly drained,C/D,100,78,mutext.textcat=PI (OH),0.039,150,356,0,100
298932,10/1/2024,PeD,32,None,0,Moderately well drained,Moderately well drained,D,0,53,mutext.textcat=PI (OH),0.433,50,98,1,NULL
286787,10/1/2024,Ad,15,Frequent,90,Very poorly drained,Very poorly drained,A/D,100,66,mutext.textcat=PI (OH),0.485,150,270,0,100
286788,10/1/2024,As,15,None,0,Poorly drained,Poorly drained,C/D,95,53,mutext.textcat=PI (OH),0.563,86,115,1,95
286790,10/1/2024,Cg,15,Frequent,95,Very poorly drained,Very poorly drained,A/D,100,68,mutext.textcat=PI (OH),0.175,150,575,0,100
286791,10/1/2024,CoB,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,51,mutext.textcat=PI (OH),0.568,150,107,1,NULL
286792,10/1/2024,CoD,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,47,mutext.textcat=PI (OH),0.537,150,107,1,NULL
286794,10/1/2024,CtA,15,None,0,Poorly drained,Poorly drained,C/D,100,59,mutext.textcat=PI (OH),0.821,137,215,0,100
286795,10/1/2024,CtB,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,58,mutext.textcat=PI (OH),0.814,137,215,0,NULL
286796,10/1/2024,CwA,8,None,0,Poorly drained,Poorly drained,C/D,100,59,mutext.textcat=PI (OH),0.714,109,160,0,100
286797,10/1/2024,CxA,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,61,mutext.textcat=PI (OH),0.558,150,126,1,NULL
286798,10/1/2024,CyB,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,57,mutext.textcat=PI (OH),0.525,150,121,1,NULL
286799,10/1/2024,CyC,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,53,mutext.textcat=PI (OH),0.503,150,121,1,NULL
286800,10/1/2024,DaA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,63,mutext.textcat=PI (OH),0.749,114,162,0,5
286801,10/1/2024,DaB,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,61,mutext.textcat=PI (OH),0.736,114,162,0,NULL
286802,10/1/2024,DaC,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,56,mutext.textcat=PI (OH),0.704,114,162,0,NULL
286805,10/1/2024,ElB,30,None,5,Moderately well drained,Moderately well drained,D,5,67,mutext.textcat=PI (OH),0.567,64,102,1,5
286806,10/1/2024,ElC,30,None,0,Moderately well drained,Moderately well drained,D,0,60,mutext.textcat=PI (OH),0.55,64,102,1,NULL
286807,10/1/2024,ElD,64,None,0,Moderately well drained,Moderately well drained,D,0,50,mutext.textcat=PI (OH),0.525,59,93,1,NULL
286809,10/1/2024,EmC,30,None,0,Moderately well drained,Moderately well drained,D,0,59,mutext.textcat=PI (OH),0.539,64,102,1,NULL
286810,10/1/2024,EmD,64,None,0,Moderately well drained,Moderately well drained,D,0,55,mutext.textcat=PI (OH),0.495,59,93,1,NULL
286811,10/1/2024,EnB,54,None,0,Moderately well drained,Moderately well drained,A/D,0,52,mutext.textcat=PI (OH),0.449,150,98,1,NULL
286812,10/1/2024,EuA,30,Rare,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,76,mutext.textcat=PI (OH),0.841,150,256,0,NULL
286813,10/1/2024,FcA,23,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,69,mutext.textcat=PI (OH),0.913,150,321,0,10
286814,10/1/2024,GfA,44,None,0,Moderately well drained,Moderately well drained,C/D,0,81,mutext.textcat=PI (OH),0.895,150,302,0,NULL
286815,10/1/2024,GfB,44,None,0,Moderately well drained,Moderately well drained,C/D,0,78,mutext.textcat=PI (OH),0.885,150,302,0,NULL
286817,10/1/2024,Gr,15,None,90,Very poorly drained,Very poorly drained,A/D,100,76,mutext.textcat=PI (OH),0.275,150,135,1,100
286818,10/1/2024,Kf,15,None,95,Very poorly drained,Very poorly drained,A/D,95,52,mutext.textcat=PI (OH),0.47,150,141,1,95
286819,10/1/2024,Lb,68,Frequent,0,Moderately well drained,Moderately well drained,C,0,66,mutext.textcat=PI (OH),0.815,150,225,0,NULL
286820,10/1/2024,LrB,NULL,None,0,Well drained,Well drained,C,0,62,mutext.textcat=PI (OH),0.453,61,77,1,NULL
286821,10/1/2024,LrC,NULL,None,0,Well drained,Well drained,C,0,59,mutext.textcat=PI (OH),0.443,61,77,1,NULL
286823,10/1/2024,MgA,20,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,63,mutext.textcat=PI (OH),0.641,30,65,1,10
286824,10/1/2024,MgB,20,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,62,mutext.textcat=PI (OH),0.634,30,65,1,5
286825,10/1/2024,MhB,20,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,62,mutext.textcat=PI (OH),0.64,30,65,1,10
286826,10/1/2024,Mo,31,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,0,67,mutext.textcat=PI (OH),0.857,150,245,0,NULL
286827,10/1/2024,MtA,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,65,mutext.textcat=PI (OH),0.619,89,140,1,NULL
286828,10/1/2024,Or,30,Frequent,0,Somewhat poorly drained,Somewhat poorly drained,B/D,4,69,mutext.textcat=PI (OH),0.664,150,237,0,4
286829,10/1/2024,OsA,NULL,None,0,Well drained,Well drained,A,0,65,mutext.textcat=PI (OH),0.654,150,130,1,NULL
286830,10/1/2024,OsB,NULL,None,0,Well drained,Well drained,A,0,63,mutext.textcat=PI (OH),0.647,150,130,1,NULL
286831,10/1/2024,OtB,NULL,None,0,Excessively drained,Excessively drained,A,0,37,mutext.textcat=PI (OH),0.222,150,51,1,NULL
286832,10/1/2024,Pa,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,68,mutext.textcat=PI (OH),0.848,76,134,1,5
286833,10/1/2024,PeB,32,None,0,Moderately well drained,Moderately well drained,D,0,66,mutext.textcat=PI (OH),0.544,55,110,1,NULL
286834,10/1/2024,PeB2,32,None,0,Moderately well drained,Moderately well drained,D,0,63,mutext.textcat=PI (OH),0.361,50,97,1,NULL
286835,10/1/2024,PeC2,32,None,0,Moderately well drained,Moderately well drained,D,0,57,mutext.textcat=PI (OH),0.366,50,97,1,NULL
286836,10/1/2024,PeD2,32,None,0,Moderately well drained,Moderately well drained,D,0,52,mutext.textcat=PI (OH),0.325,50,97,1,NULL
286838,10/1/2024,PsA,17,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,62,mutext.textcat=PI (OH),0.484,51,101,1,10
286839,10/1/2024,PsB,17,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,60,mutext.textcat=PI (OH),0.481,51,101,1,5
286840,10/1/2024,RhA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,62,mutext.textcat=PI (OH),0.764,150,164,0,5
286842,10/1/2024,St,31,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,5,65,mutext.textcat=PI (OH),0.534,150,70,1,5
286843,10/1/2024,Sw,15,None,0,Poorly drained,Poorly drained,C/D,100,53,mutext.textcat=PI (OH),0.795,150,233,0,100
286844,10/1/2024,Tg,137,Frequent,0,Well drained,Well drained,B,0,68,mutext.textcat=PI (OH),0.646,150,195,0,NULL
286845,10/1/2024,Th,137,Rare,0,Well drained,Well drained,B,0,73,mutext.textcat=PI (OH),0.738,150,235,0,NULL
286846,10/1/2024,TyB,NULL,None,0,Well drained,Well drained,A,0,44,mutext.textcat=PI (OH),0.307,150,137,1,NULL
286847,10/1/2024,TyC,NULL,None,0,Well drained,Well drained,A,0,40,mutext.textcat=PI (OH),0.3,150,137,1,NULL
286848,10/1/2024,TzA,69,None,0,Moderately well drained,Moderately well drained,A,0,49,mutext.textcat=PI (OH),0.614,150,134,1,NULL
286853,10/1/2024,HaA,48,None,0,Moderately well drained,Moderately well drained,C/D,0,61,mutext.textcat=PI (OH),0.722,150,186,0,NULL
286854,10/1/2024,HrB,23,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,53,mutext.textcat=PI (OH),0.54,79,111,1,NULL
286855,10/1/2024,HrA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,55,mutext.textcat=PI (OH),0.537,71,98,1,NULL
286856,10/1/2024,Ho,8,Frequent,0,Poorly drained,Poorly drained,C/D,96,58,mutext.textcat=PI (OH),0.655,150,234,0,96
286857,10/1/2024,Mk,46,Frequent,0,Moderately well drained,Moderately well drained,B/D,0,69,mutext.textcat=PI (OH),0.785,150,275,0,NULL
286858,10/1/2024,Mm,0,None,90,Poorly drained,Poorly drained,C/D,90,56,mutext.textcat=PI (OH),0.523,105,206,0,90
286859,10/1/2024,RkB,25,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,60,mutext.textcat=PI (OH),0.653,150,161,0,10
286860,10/1/2024,ToD,43,None,0,Moderately well drained,Moderately well drained,C/D,0,46,mutext.textcat=PI (OH),0.455,56,85,1,NULL
1651019,10/1/2024,DhB,20,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,57,mutext.textcat=PI (OH),0.611,103,146,1,5
1651020,10/1/2024,PtB,17,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,60,mutext.textcat=PI (OH),0.599,95,149,1,5
287527,10/1/2024,BgB,84,None,0,Moderately well drained,Moderately well drained,C,4,69,mutext.textcat=PI (OH),0.726,150,194,0,4
287529,10/1/2024,Ca,15,None,85,Poorly drained,Poorly drained,D,85,52,mutext.textcat=PI (OH),0.566,150,235,0,85
287530,10/1/2024,CcA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,15,63,mutext.textcat=PI (OH),0.667,150,196,0,15
287531,10/1/2024,CcB,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,15,60,mutext.textcat=PI (OH),0.659,150,196,0,15
287532,10/1/2024,CdB,38,None,0,Moderately well drained,Moderately well drained,C/D,0,73,mutext.textcat=PI (OH),0.586,66,122,1,NULL
287533,10/1/2024,CdC,38,None,0,Moderately well drained,Moderately well drained,C/D,0,67,mutext.textcat=PI (OH),0.574,66,122,1,NULL
287535,10/1/2024,CnA,NULL,None,0,Well drained,Well drained,B,0,69,mutext.textcat=PI (OH),0.72,150,162,0,NULL
287536,10/1/2024,CnB,NULL,None,0,Well drained,Well drained,B,0,67,mutext.textcat=PI (OH),0.712,150,162,0,NULL
287537,10/1/2024,CnC,NULL,None,0,Well drained,Well drained,B,0,61,mutext.textcat=PI (OH),0.696,150,162,0,NULL
287538,10/1/2024,CoD2,NULL,None,0,Well drained,Well drained,B,0,52,mutext.textcat=PI (OH),0.599,150,155,0,NULL
287539,10/1/2024,CyD,NULL,None,0,Well drained,Well drained,B,10,54,mutext.textcat=PI (OH),0.65,150,160,0,10
287541,10/1/2024,Da,15,None,85,Poorly drained,Poorly drained,B/D,85,59,mutext.textcat=PI (OH),0.541,150,163,0,85
287542,10/1/2024,DrA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,15,62,mutext.textcat=PI (OH),0.792,140,197,0,15
287543,10/1/2024,DrB,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,60,mutext.textcat=PI (OH),0.783,140,197,0,NULL
287544,10/1/2024,EhB,30,None,5,Moderately well drained,Moderately well drained,D,5,67,mutext.textcat=PI (OH),0.567,64,102,1,5
287545,10/1/2024,EhB2,30,None,5,Moderately well drained,Moderately well drained,D,5,63,mutext.textcat=PI (OH),0.505,59,92,1,5
287546,10/1/2024,EhC,30,None,0,Moderately well drained,Moderately well drained,D,0,60,mutext.textcat=PI (OH),0.55,64,102,1,NULL
287547,10/1/2024,EhC2,30,None,0,Moderately well drained,Moderately well drained,D,0,56,mutext.textcat=PI (OH),0.504,59,92,1,NULL
287548,10/1/2024,EhD,64,None,0,Moderately well drained,Moderately well drained,D,0,50,mutext.textcat=PI (OH),0.525,59,93,1,NULL
287549,10/1/2024,EhD2,30,None,0,Moderately well drained,Moderately well drained,D,0,47,mutext.textcat=PI (OH),0.437,59,92,1,NULL
287550,10/1/2024,EhE,64,None,0,Moderately well drained,Moderately well drained,D,0,42,mutext.textcat=PI (OH),0.413,59,93,1,NULL
287552,10/1/2024,EmC,30,None,0,Moderately well drained,Moderately well drained,D,0,59,mutext.textcat=PI (OH),0.539,64,102,1,NULL
287553,10/1/2024,EmD,64,None,0,Moderately well drained,Moderately well drained,D,0,55,mutext.textcat=PI (OH),0.495,59,93,1,NULL
287554,10/1/2024,FcA,23,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,70,mutext.textcat=PI (OH),0.921,150,321,0,10
287555,10/1/2024,FcB,23,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,68,mutext.textcat=PI (OH),0.91,150,321,0,10
287556,10/1/2024,GbB,69,None,0,Moderately well drained,Moderately well drained,D,0,53,mutext.textcat=PI (OH),0.684,18,36,1,NULL
287557,10/1/2024,GbC,69,None,0,Moderately well drained,Moderately well drained,D,0,47,mutext.textcat=PI (OH),0.669,18,36,1,NULL
287558,10/1/2024,GfB,44,None,0,Moderately well drained,Moderately well drained,C/D,0,78,mutext.textcat=PI (OH),0.885,150,302,0,NULL
287559,10/1/2024,GfC,44,None,0,Moderately well drained,Moderately well drained,C/D,0,75,mutext.textcat=PI (OH),0.865,150,302,0,NULL
287560,10/1/2024,Ho,15,Frequent,0,Poorly drained,Poorly drained,B/D,85,58,mutext.textcat=PI (OH),0.716,150,240,0,85
287561,10/1/2024,HsA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,77,mutext.textcat=PI (OH),0.748,79,121,1,NULL
287562,10/1/2024,HsB,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,76,mutext.textcat=PI (OH),0.74,79,121,1,NULL
287563,10/1/2024,JtA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,15,67,mutext.textcat=PI (OH),0.72,150,180,0,15
287564,10/1/2024,LrB,NULL,None,0,Well drained,Well drained,C,0,64,mutext.textcat=PI (OH),0.638,89,117,1,NULL
287565,10/1/2024,LrC,NULL,None,0,Well drained,Well drained,C,0,61,mutext.textcat=PI (OH),0.625,89,117,1,NULL
287568,10/1/2024,LyB,NULL,None,0,Well drained,Well drained,C,0,71,mutext.textcat=PI (OH),0.57,86,142,1,NULL
287569,10/1/2024,LyC,NULL,None,0,Well drained,Well drained,C,0,65,mutext.textcat=PI (OH),0.55,86,142,1,NULL
287570,10/1/2024,MgA,20,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,63,mutext.textcat=PI (OH),0.641,30,65,1,10
287571,10/1/2024,MgB,20,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,62,mutext.textcat=PI (OH),0.634,30,65,1,5
287572,10/1/2024,MgC,20,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,60,mutext.textcat=PI (OH),0.613,30,62,1,NULL
287573,10/1/2024,MsA,0,None,15,Somewhat poorly drained,Poorly drained,D,15,63,mutext.textcat=PI (OH),0.647,30,65,1,15
287574,10/1/2024,MsB,20,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,62,mutext.textcat=PI (OH),0.64,30,65,1,10
287575,10/1/2024,MtA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,15,65,mutext.textcat=PI (OH),0.647,79,128,1,15
287576,10/1/2024,Or,53,Frequent,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,69,mutext.textcat=PI (OH),0.752,150,224,0,10
287577,10/1/2024,OsB,NULL,None,0,Well drained,Well drained,A,0,63,mutext.textcat=PI (OH),0.668,150,185,0,NULL
287578,10/1/2024,OsC,NULL,None,0,Well drained,Well drained,A,0,60,mutext.textcat=PI (OH),0.659,150,196,0,NULL
287581,10/1/2024,PsA,17,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,62,mutext.textcat=PI (OH),0.484,51,101,1,10
287582,10/1/2024,PsB,17,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,60,mutext.textcat=PI (OH),0.481,51,101,1,5
287583,10/1/2024,ReA,23,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,62,mutext.textcat=PI (OH),0.547,56,112,1,6
287584,10/1/2024,ReB,23,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,60,mutext.textcat=PI (OH),0.54,56,112,1,5
287585,10/1/2024,RmB,99,None,0,Moderately well drained,Moderately well drained,C,0,73,mutext.textcat=PI (OH),0.759,71,124,1,NULL
287586,10/1/2024,RsB,38,None,0,Moderately well drained,Moderately well drained,D,0,67,mutext.textcat=PI (OH),0.526,58,106,1,NULL
287587,10/1/2024,RsC,38,None,0,Moderately well drained,Moderately well drained,D,0,58,mutext.textcat=PI (OH),0.532,58,106,1,NULL
287588,10/1/2024,RsC2,38,None,0,Moderately well drained,Moderately well drained,D,0,55,mutext.textcat=PI (OH),0.373,53,96,1,NULL
287589,10/1/2024,RsD,38,None,0,Moderately well drained,Moderately well drained,D,0,51,mutext.textcat=PI (OH),0.459,53,97,1,NULL
287590,10/1/2024,RsE,38,None,0,Moderately well drained,Moderately well drained,D,0,42,mutext.textcat=PI (OH),0.328,53,97,1,NULL
287592,10/1/2024,Sb,2,None,92,Poorly drained,Poorly drained,C/D,92,58,mutext.textcat=PI (OH),0.726,150,304,0,92
287594,10/1/2024,Tg,137,Frequent,0,Well drained,Well drained,A,0,68,mutext.textcat=PI (OH),0.659,150,198,0,NULL
287598,10/1/2024,WbA,22,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,62,mutext.textcat=PI (OH),0.559,59,115,1,10
287599,10/1/2024,WbB,22,None,8,Somewhat poorly drained,Somewhat poorly drained,D,8,60,mutext.textcat=PI (OH),0.556,59,115,1,8
287602,10/1/2024,WuD,152,None,0,Well drained,Well drained,C,0,69,mutext.textcat=PI (OH),0.515,51,92,1,NULL
300148,10/1/2024,My,0,None,90,Poorly drained,Poorly drained,C/D,90,56,mutext.textcat=PI (OH),0.523,105,206,0,90
300149,10/1/2024,Wk,0,Frequent,0,Very poorly drained,Very poorly drained,B/D,95,56,mutext.textcat=PI (OH),0.74,150,256,0,95
300192,10/1/2024,PtA,17,None,10,Somewhat poorly drained,Somewhat poorly drained,D,10,62,mutext.textcat=PI (OH),0.611,98,152,1,10
300198,10/1/2024,PtB,17,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,60,mutext.textcat=PI (OH),0.599,95,149,1,5
300201,10/1/2024,DsB,20,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,57,mutext.textcat=PI (OH),0.611,103,146,1,5
1721481,10/1/2024,CoC2,NULL,None,0,Well drained,Well drained,B,0,58,mutext.textcat=PI (OH),0.594,150,126,1,NULL
1721482,10/1/2024,CpA,NULL,None,0,Well drained,Well drained,B,0,69,mutext.textcat=PI (OH),0.676,150,135,1,NULL
1721483,10/1/2024,CpB,NULL,None,0,Well drained,Well drained,B,0,67,mutext.textcat=PI (OH),0.668,150,135,1,NULL
1721484,10/1/2024,Dm,8,None,0,Poorly drained,Poorly drained,B/D,100,59,mutext.textcat=PI (OH),0.676,150,159,0,100
