mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
200543,10/1/2024,1457L,15,Occasional,85,Very poorly drained,Very poorly drained,D,85,79,JNemecek.custom (IL),0.031,150,162,0,85
173376,10/1/2024,1426,0,Frequent,100,Very poorly drained,Very poorly drained,C/D,100,89,JNemecek.custom (IL),0.032,150,183,0,100
184064,10/1/2024,1457A,15,Occasional,90,Very poorly drained,Very poorly drained,D,100,79,JNemecek.custom (IL),0.036,150,175,0,100
1913977,10/1/2024,1083A,7,Frequent,95,Very poorly drained,Very poorly drained,D,95,103,JNemecek.custom (IL),0.037,150,192,0,95
262835,10/1/2024,1776A,7,Frequent,90,Very poorly drained,Very poorly drained,B/D,90,122,JNemecek.custom (IL),0.046,150,265,0,90
184065,10/1/2024,1591A,15,Occasional,85,Very poorly drained,Very poorly drained,D,85,102,JNemecek.custom (IL),0.052,150,248,0,85
1592050,10/1/2024,403F2,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,D,0,54,JNemecek.custom (IL),0.057,25,52,1,NULL
1590334,10/1/2024,4516A,7,None,93,Very poorly drained,Very poorly drained,C/D,93,102,JNemecek.custom (IL),0.057,64,126,1,93
200793,10/1/2024,741F,NULL,None,3,Excessively drained,Excessively drained,A,3,73,JNemecek.custom (IL),0.06,150,102,1,3
244823,10/1/2024,741F,NULL,None,3,Excessively drained,Excessively drained,A,3,73,JNemecek.custom (IL),0.06,150,102,1,3
208982,10/1/2024,282F,NULL,None,3,Excessively drained,Excessively drained,A,3,66,JNemecek.custom (IL),0.064,150,122,1,3
1386854,10/1/2024,1480A,7,Frequent,94,Very poorly drained,Very poorly drained,B/D,94,103,JNemecek.custom (IL),0.065,150,294,0,94
1862901,10/1/2024,1480A,7,Frequent,94,Very poorly drained,Very poorly drained,B/D,94,103,JNemecek.custom (IL),0.065,150,294,0,94
172635,10/1/2024,1480A,7,Frequent,94,Very poorly drained,Very poorly drained,B/D,94,103,JNemecek.custom (IL),0.065,150,294,0,94
1590357,10/1/2024,4107A,7,Frequent,93,Very poorly drained,Very poorly drained,B/D,93,123,JNemecek.custom (IL),0.067,150,297,0,93
804213,10/1/2024,4777A,7,None,93,Very poorly drained,Very poorly drained,A/D,93,97,JNemecek.custom (IL),0.072,150,314,0,93
172930,10/1/2024,93G,NULL,None,0,Excessively drained,Excessively drained,A,0,74,JNemecek.custom (IL),0.075,150,67,1,NULL
2108917,10/1/2024,4904A,7,None,95,Very poorly drained,Very poorly drained,C/D,95,109,JNemecek.custom (IL),0.075,150,362,0,95
183417,10/1/2024,4904A,7,None,95,Very poorly drained,Very poorly drained,C/D,95,109,JNemecek.custom (IL),0.075,150,362,0,95
1600056,10/1/2024,4904A,7,None,95,Very poorly drained,Very poorly drained,C/D,95,109,JNemecek.custom (IL),0.075,150,362,0,95
1487583,10/1/2024,403F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,D,0,54,JNemecek.custom (IL),0.076,25,50,1,NULL
1398943,10/1/2024,403F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,D,0,54,JNemecek.custom (IL),0.076,25,50,1,NULL
941539,10/1/2024,403F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,D,0,54,JNemecek.custom (IL),0.076,25,50,1,NULL
1479011,10/1/2024,397F,NULL,None,3,Excessively drained,Excessively drained,A,3,61,JNemecek.custom (IL),0.077,58,46,1,3
942167,10/1/2024,397F,NULL,None,3,Excessively drained,Excessively drained,A,3,61,JNemecek.custom (IL),0.077,58,46,1,3
1386810,10/1/2024,397F,NULL,None,3,Excessively drained,Excessively drained,A,3,61,JNemecek.custom (IL),0.077,58,46,1,3
182698,10/1/2024,4103A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,115,JNemecek.custom (IL),0.078,150,600,0,100
2108922,10/1/2024,1330A,7,None,100,Very poorly drained,Very poorly drained,C/D,100,108,JNemecek.custom (IL),0.079,150,257,0,100
183348,10/1/2024,1330A,7,None,100,Very poorly drained,Very poorly drained,C/D,100,108,JNemecek.custom (IL),0.079,150,257,0,100
182360,10/1/2024,1100A,0,None,100,Very poorly drained,Very poorly drained,B/D,100,104,JNemecek.custom (IL),0.082,150,415,0,100
804210,10/1/2024,1330A,7,None,93,Very poorly drained,Very poorly drained,C/D,93,108,JNemecek.custom (IL),0.082,150,270,0,93
182384,10/1/2024,1330A,7,None,93,Very poorly drained,Very poorly drained,C/D,93,108,JNemecek.custom (IL),0.082,150,270,0,93
804211,10/1/2024,4103A,7,None,93,Very poorly drained,Very poorly drained,A/D,93,115,JNemecek.custom (IL),0.082,150,600,0,93
618732,10/1/2024,403F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,D,0,54,JNemecek.custom (IL),0.083,36,62,1,NULL
988142,10/1/2024,403F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,D,0,54,JNemecek.custom (IL),0.083,36,62,1,NULL
179436,10/1/2024,93F,NULL,None,0,Excessively drained,Excessively drained,A,0,74,JNemecek.custom (IL),0.084,150,73,1,NULL
1483229,10/1/2024,1777A,7,Frequent,100,Very poorly drained,Very poorly drained,A/D,100,97,JNemecek.custom (IL),0.084,150,389,0,100
174220,10/1/2024,1777A,7,Frequent,100,Very poorly drained,Very poorly drained,A/D,100,97,JNemecek.custom (IL),0.084,150,389,0,100
199202,10/1/2024,713G,NULL,None,0,Well drained,Well drained,B,0,57,JNemecek.custom (IL),0.085,51,44,1,NULL
211789,10/1/2024,713G,NULL,None,0,Well drained,Well drained,B,0,57,JNemecek.custom (IL),0.085,51,44,1,NULL
182263,10/1/2024,93G,NULL,None,0,Excessively drained,Excessively drained,A,0,74,JNemecek.custom (IL),0.085,150,71,1,NULL
1543926,10/1/2024,784F,NULL,None,0,Well drained,Well drained,B,0,56,JNemecek.custom (IL),0.088,77,56,1,NULL
1426289,10/1/2024,241G,66,None,0,Moderately well drained,Moderately well drained,D,0,69,JNemecek.custom (IL),0.088,51,45,1,NULL
1415895,10/1/2024,241G,66,None,0,Moderately well drained,Moderately well drained,D,0,69,JNemecek.custom (IL),0.088,51,45,1,NULL
183139,10/1/2024,821G,NULL,NULL,0,Well drained,Well drained,C,0,71,JNemecek.custom (IL),0.088,15,16,1,NULL
1528955,10/1/2024,821G,NULL,NULL,0,Well drained,Well drained,C,0,71,JNemecek.custom (IL),0.088,15,16,1,NULL
1405946,10/1/2024,821G,NULL,NULL,0,Well drained,Well drained,C,0,71,JNemecek.custom (IL),0.088,15,16,1,NULL
200511,10/1/2024,821G,NULL,NULL,0,Well drained,Well drained,C,0,71,JNemecek.custom (IL),0.088,15,16,1,NULL
729345,10/1/2024,741F,NULL,None,0,Excessively drained,Excessively drained,A,0,73,JNemecek.custom (IL),0.088,150,108,1,NULL
184110,10/1/2024,658F,NULL,None,0,Well drained,Well drained,D,0,71,JNemecek.custom (IL),0.089,61,72,1,NULL
1478043,10/1/2024,793F,NULL,None,0,Well drained,Well drained,B,0,48,JNemecek.custom (IL),0.09,70,72,1,NULL
1478044,10/1/2024,793G,NULL,None,0,Well drained,Well drained,B,0,48,JNemecek.custom (IL),0.09,70,72,1,NULL
1402113,10/1/2024,793F,NULL,None,0,Well drained,Well drained,B,0,48,JNemecek.custom (IL),0.09,70,72,1,NULL
1402114,10/1/2024,793G,NULL,None,0,Well drained,Well drained,B,0,48,JNemecek.custom (IL),0.09,70,72,1,NULL
1949595,10/1/2024,779F,NULL,None,0,Excessively drained,Excessively drained,A,0,68,JNemecek.custom (IL),0.09,150,176,0,NULL
618681,10/1/2024,241F,66,None,0,Moderately well drained,Moderately well drained,D,0,69,JNemecek.custom (IL),0.09,61,48,1,NULL
1386227,10/1/2024,241F,66,None,0,Moderately well drained,Moderately well drained,D,0,69,JNemecek.custom (IL),0.09,61,48,1,NULL
1415894,10/1/2024,241F,66,None,0,Moderately well drained,Moderately well drained,D,0,69,JNemecek.custom (IL),0.09,61,48,1,NULL
201301,10/1/2024,403G,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,D,0,54,JNemecek.custom (IL),0.091,41,77,1,NULL
175520,10/1/2024,403G,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,D,0,54,JNemecek.custom (IL),0.091,41,77,1,NULL
245008,10/1/2024,689G,NULL,None,0,Excessively drained,Excessively drained,A,0,67,JNemecek.custom (IL),0.091,150,121,1,NULL
1385797,10/1/2024,505F2,NULL,None,0,Well drained,Well drained,D,0,66,JNemecek.custom (IL),0.095,48,79,1,NULL
182843,10/1/2024,1071A,15,Occasional,85,Very poorly drained,Very poorly drained,D,85,98,JNemecek.custom (IL),0.095,150,195,0,85
184061,10/1/2024,1071A,15,Occasional,85,Very poorly drained,Very poorly drained,D,85,98,JNemecek.custom (IL),0.095,150,195,0,85
843570,10/1/2024,551F,69,None,0,Moderately well drained,Moderately well drained,D,0,75,JNemecek.custom (IL),0.098,66,92,1,NULL
843571,10/1/2024,551G,69,None,0,Moderately well drained,Moderately well drained,D,0,75,JNemecek.custom (IL),0.098,66,92,1,NULL
1913985,10/1/2024,3352A,7,Frequent,100,Very poorly drained,Very poorly drained,B/D,100,104,JNemecek.custom (IL),0.099,150,421,0,100
713957,10/1/2024,955F,NULL,NULL,0,Well drained,Well drained,C,0,58,JNemecek.custom (IL),0.1,80,89,1,NULL
713958,10/1/2024,955G,NULL,NULL,0,Well drained,Well drained,C,0,58,JNemecek.custom (IL),0.1,80,89,1,NULL
606800,10/1/2024,955F,NULL,NULL,0,Well drained,Well drained,C,0,58,JNemecek.custom (IL),0.1,80,89,1,NULL
606801,10/1/2024,955G,NULL,NULL,0,Well drained,Well drained,C,0,58,JNemecek.custom (IL),0.1,80,89,1,NULL
1605790,10/1/2024,955F,NULL,NULL,0,Well drained,Well drained,C,0,58,JNemecek.custom (IL),0.1,80,89,1,NULL
1608768,10/1/2024,955G,NULL,NULL,0,Well drained,Well drained,C,0,58,JNemecek.custom (IL),0.1,80,89,1,NULL
808053,10/1/2024,955F,NULL,NULL,0,Well drained,Well drained,C,0,58,JNemecek.custom (IL),0.1,80,89,1,NULL
808054,10/1/2024,955G,NULL,NULL,0,Well drained,Well drained,C,0,58,JNemecek.custom (IL),0.1,80,89,1,NULL
176989,10/1/2024,560F,76,None,0,Well drained,Well drained,D,0,83,JNemecek.custom (IL),0.1,28,35,1,NULL
2027023,10/1/2024,821G,NULL,None,0,Well drained,Well drained,C,0,71,JNemecek.custom (IL),0.101,10,12,1,NULL
778481,10/1/2024,969F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,84,JNemecek.custom (IL),0.101,150,86,1,NULL
182807,10/1/2024,969F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,84,JNemecek.custom (IL),0.101,150,86,1,NULL
2108706,10/1/2024,969F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,84,JNemecek.custom (IL),0.101,150,86,1,NULL
271433,10/1/2024,969F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,84,JNemecek.custom (IL),0.101,150,86,1,NULL
1482694,10/1/2024,1100A,7,Frequent,100,Very poorly drained,Very poorly drained,B/D,100,104,JNemecek.custom (IL),0.101,150,466,0,100
174214,10/1/2024,1100A,7,Frequent,100,Very poorly drained,Very poorly drained,B/D,100,104,JNemecek.custom (IL),0.101,150,466,0,100
778483,10/1/2024,1210A,7,None,100,Very poorly drained,Very poorly drained,A/D,100,111,JNemecek.custom (IL),0.101,150,600,0,100
271460,10/1/2024,1210A,7,None,100,Very poorly drained,Very poorly drained,A/D,100,111,JNemecek.custom (IL),0.101,150,600,0,100
1482695,10/1/2024,1103A,7,Frequent,100,Very poorly drained,Very poorly drained,A/D,100,115,JNemecek.custom (IL),0.101,150,600,0,100
174215,10/1/2024,1103A,7,Frequent,100,Very poorly drained,Very poorly drained,A/D,100,115,JNemecek.custom (IL),0.101,150,600,0,100
2108925,10/1/2024,1903A,7,None,100,Very poorly drained,Very poorly drained,C/D,100,112,JNemecek.custom (IL),0.102,150,519,0,100
196662,10/1/2024,1903A,7,None,100,Very poorly drained,Very poorly drained,C/D,100,112,JNemecek.custom (IL),0.102,150,519,0,100
183362,10/1/2024,1903A,7,None,100,Very poorly drained,Very poorly drained,C/D,100,112,JNemecek.custom (IL),0.102,150,519,0,100
617605,10/1/2024,1903A,7,None,100,Very poorly drained,Very poorly drained,C/D,100,112,JNemecek.custom (IL),0.102,150,519,0,100
183468,10/1/2024,969F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,83,JNemecek.custom (IL),0.104,150,85,1,NULL
616294,10/1/2024,969F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,83,JNemecek.custom (IL),0.104,150,85,1,NULL
804206,10/1/2024,1103A,7,None,100,Very poorly drained,Very poorly drained,A/D,100,115,JNemecek.custom (IL),0.104,150,600,0,100
182338,10/1/2024,103A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,115,JNemecek.custom (IL),0.104,150,600,0,100
1015760,10/1/2024,103A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,115,JNemecek.custom (IL),0.104,150,600,0,100
2108921,10/1/2024,1103A,7,None,100,Very poorly drained,Very poorly drained,A/D,100,115,JNemecek.custom (IL),0.104,150,600,0,100
198876,10/1/2024,1103A,7,None,100,Very poorly drained,Very poorly drained,A/D,100,115,JNemecek.custom (IL),0.104,150,600,0,100
262431,10/1/2024,1103A,7,None,97,Very poorly drained,Very poorly drained,A/D,97,115,JNemecek.custom (IL),0.104,150,600,0,97
1385639,10/1/2024,1103A,7,None,97,Very poorly drained,Very poorly drained,A/D,97,115,JNemecek.custom (IL),0.104,150,600,0,97
176973,10/1/2024,1103A,7,None,97,Very poorly drained,Very poorly drained,A/D,97,115,JNemecek.custom (IL),0.104,150,600,0,97
198346,10/1/2024,1103A,7,None,97,Very poorly drained,Very poorly drained,A/D,97,115,JNemecek.custom (IL),0.104,150,600,0,97
2027526,10/1/2024,551G,91,None,0,Moderately well drained,Moderately well drained,D,0,75,JNemecek.custom (IL),0.105,86,109,1,NULL
1385798,10/1/2024,505G,NULL,None,0,Well drained,Well drained,D,0,66,JNemecek.custom (IL),0.106,41,67,1,NULL
244894,10/1/2024,505G,NULL,None,0,Well drained,Well drained,D,0,66,JNemecek.custom (IL),0.106,41,67,1,NULL
1480517,10/1/2024,505G,NULL,None,0,Well drained,Well drained,D,0,66,JNemecek.custom (IL),0.106,41,67,1,NULL
2604078,10/1/2024,505G,NULL,None,0,Well drained,Well drained,D,0,66,JNemecek.custom (IL),0.106,41,67,1,NULL
1718311,10/1/2024,969F,NULL,None,6,Somewhat excessively drained,Somewhat excessively drained,B,6,84,JNemecek.custom (IL),0.106,150,85,1,6
1386848,10/1/2024,969F,NULL,None,6,Somewhat excessively drained,Somewhat excessively drained,B,6,84,JNemecek.custom (IL),0.106,150,85,1,6
202234,10/1/2024,1071A,15,Frequent,90,Very poorly drained,Very poorly drained,D,90,98,JNemecek.custom (IL),0.107,150,195,0,90
172977,10/1/2024,1071A,15,Frequent,90,Very poorly drained,Very poorly drained,D,90,98,JNemecek.custom (IL),0.107,150,195,0,90
175145,10/1/2024,786F,NULL,None,0,Well drained,Well drained,C,0,77,JNemecek.custom (IL),0.11,61,96,1,NULL
211715,10/1/2024,1426A,15,Frequent,100,Very poorly drained,Very poorly drained,C/D,100,89,JNemecek.custom (IL),0.11,150,203,0,100
211716,10/1/2024,W464,0,Frequent,100,Very poorly drained,Very poorly drained,B/D,100,109,JNemecek.custom (IL),0.11,150,355,0,100
200171,10/1/2024,615F,53,None,0,Moderately well drained,Moderately well drained,D,0,69,JNemecek.custom (IL),0.112,69,102,1,NULL
2023643,10/1/2024,689F,NULL,None,0,Excessively drained,Excessively drained,A,0,67,JNemecek.custom (IL),0.114,150,103,1,NULL
796003,10/1/2024,689F,NULL,None,0,Excessively drained,Excessively drained,A,0,67,JNemecek.custom (IL),0.114,150,103,1,NULL
1145156,10/1/2024,689F,NULL,None,0,Excessively drained,Excessively drained,A,0,67,JNemecek.custom (IL),0.114,150,103,1,NULL
179417,10/1/2024,54F,NULL,None,0,Excessively drained,Excessively drained,A,0,67,JNemecek.custom (IL),0.115,150,150,1,NULL
177806,10/1/2024,54F,NULL,None,0,Excessively drained,Excessively drained,A,0,67,JNemecek.custom (IL),0.115,150,150,1,NULL
200507,10/1/2024,690G,99,None,0,Moderately well drained,Moderately well drained,C,0,82,JNemecek.custom (IL),0.116,150,135,1,NULL
2027533,10/1/2024,421G,NULL,None,0,Well drained,Well drained,C,0,83,JNemecek.custom (IL),0.116,64,99,1,NULL
1479008,10/1/2024,761F,NULL,None,0,Well drained,Well drained,B,0,76,JNemecek.custom (IL),0.117,81,113,1,NULL
942152,10/1/2024,761F,NULL,None,0,Well drained,Well drained,B,0,76,JNemecek.custom (IL),0.117,81,113,1,NULL
200506,10/1/2024,690F,99,None,0,Moderately well drained,Moderately well drained,C,0,82,JNemecek.custom (IL),0.117,150,135,1,NULL
200542,10/1/2024,1288L,15,Frequent,85,Poorly drained,Poorly drained,C/D,85,103,JNemecek.custom (IL),0.117,150,291,0,85
182850,10/1/2024,1248A,15,Frequent,85,Poorly drained,Poorly drained,C/D,85,105,JNemecek.custom (IL),0.118,150,239,0,85
778482,10/1/2024,1082A,7,Occasional,100,Poorly drained,Poorly drained,B/D,100,111,JNemecek.custom (IL),0.119,150,290,0,100
182358,10/1/2024,1082A,7,Occasional,100,Poorly drained,Poorly drained,B/D,100,111,JNemecek.custom (IL),0.119,150,290,0,100
1483400,10/1/2024,1082A,7,Occasional,100,Poorly drained,Poorly drained,B/D,100,111,JNemecek.custom (IL),0.119,150,290,0,100
1386895,10/1/2024,794G,NULL,None,0,Well drained,Well drained,D,0,57,JNemecek.custom (IL),0.12,60,106,1,NULL
2109192,10/1/2024,786F,NULL,None,0,Well drained,Well drained,C,0,77,JNemecek.custom (IL),0.12,76,107,1,NULL
262408,10/1/2024,688G,NULL,None,0,Well drained,Well drained,C,0,76,JNemecek.custom (IL),0.121,38,68,1,NULL
1384423,10/1/2024,688G,NULL,None,0,Well drained,Well drained,C,0,76,JNemecek.custom (IL),0.121,38,68,1,NULL
991311,10/1/2024,688G,NULL,None,0,Well drained,Well drained,C,0,76,JNemecek.custom (IL),0.121,38,68,1,NULL
198766,10/1/2024,959G,NULL,None,0,Well drained,Well drained,B,0,82,JNemecek.custom (IL),0.121,150,174,0,NULL
1601080,10/1/2024,549G,NULL,None,0,Well drained,Well drained,C,0,94,JNemecek.custom (IL),0.121,58,102,1,NULL
178909,10/1/2024,986G,NULL,None,0,Well drained,Well drained,C,0,66,JNemecek.custom (IL),0.122,94,113,1,NULL
1868880,10/1/2024,224F2,65,None,0,Moderately well drained,Moderately well drained,C,0,93,JNemecek.custom (IL),0.122,46,88,1,NULL
2650841,10/1/2024,1480L,15,Frequent,88,Very poorly drained,Very poorly drained,B/D,88,103,JNemecek.custom (IL),0.123,150,296,0,88
2650865,10/1/2024,1480L,15,Frequent,88,Very poorly drained,Very poorly drained,B/D,88,103,JNemecek.custom (IL),0.123,150,296,0,88
2518543,10/1/2024,1480L,15,Frequent,88,Very poorly drained,Very poorly drained,B/D,88,103,JNemecek.custom (IL),0.123,150,296,0,88
713929,10/1/2024,471F,NULL,NULL,0,Somewhat excessively drained,Somewhat excessively drained,B,0,54,JNemecek.custom (IL),0.124,150,143,1,NULL
713930,10/1/2024,471G,NULL,NULL,0,Somewhat excessively drained,Somewhat excessively drained,B,0,54,JNemecek.custom (IL),0.124,150,143,1,NULL
608131,10/1/2024,471F,NULL,NULL,0,Somewhat excessively drained,Somewhat excessively drained,B,0,54,JNemecek.custom (IL),0.124,150,143,1,NULL
602390,10/1/2024,471F,NULL,NULL,0,Somewhat excessively drained,Somewhat excessively drained,B,0,54,JNemecek.custom (IL),0.124,150,143,1,NULL
602391,10/1/2024,471G,NULL,NULL,0,Somewhat excessively drained,Somewhat excessively drained,B,0,54,JNemecek.custom (IL),0.124,150,143,1,NULL
1601090,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.124,150,212,0,NULL
199097,10/1/2024,224G,NULL,None,0,Well drained,Well drained,C,0,93,JNemecek.custom (IL),0.124,58,80,1,NULL
172896,10/1/2024,819G,NULL,None,0,Well drained,Moderately well drained,C,0,76,JNemecek.custom (IL),0.126,59,90,1,NULL
1862660,10/1/2024,25G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.126,41,55,1,NULL
172729,10/1/2024,25G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.126,41,55,1,NULL
1914088,10/1/2024,25G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.126,41,55,1,NULL
182411,10/1/2024,1488A,15,None,85,Poorly drained,Poorly drained,B/D,85,107,JNemecek.custom (IL),0.126,150,242,0,85
1868606,10/1/2024,820G,NULL,None,0,Well drained,Well drained,C,0,85,JNemecek.custom (IL),0.127,86,87,1,NULL
1385628,10/1/2024,820G,NULL,None,0,Well drained,Well drained,C,0,85,JNemecek.custom (IL),0.127,86,87,1,NULL
1862784,10/1/2024,820G,NULL,None,0,Well drained,Well drained,C,0,85,JNemecek.custom (IL),0.127,86,87,1,NULL
179123,10/1/2024,820G,NULL,None,0,Well drained,Well drained,C,0,85,JNemecek.custom (IL),0.127,86,87,1,NULL
182441,10/1/2024,1626A,23,None,85,Poorly drained,Poorly drained,B/D,85,110,JNemecek.custom (IL),0.127,150,257,0,85
182371,10/1/2024,1210A,15,None,85,Very poorly drained,Very poorly drained,A/D,85,111,JNemecek.custom (IL),0.129,150,600,0,85
713971,10/1/2024,986G,NULL,NULL,0,Well drained,Well drained,B,0,69,JNemecek.custom (IL),0.13,113,140,1,NULL
636700,10/1/2024,986G,NULL,NULL,0,Well drained,Well drained,B,0,69,JNemecek.custom (IL),0.13,113,140,1,NULL
808067,10/1/2024,986G,NULL,NULL,0,Well drained,Well drained,B,0,69,JNemecek.custom (IL),0.13,113,140,1,NULL
178900,10/1/2024,786F,NULL,None,0,Well drained,Well drained,B,0,77,JNemecek.custom (IL),0.131,91,121,1,NULL
748937,10/1/2024,1845A,15,Frequent,90,Very poorly drained,Very poorly drained,D,90,86,JNemecek.custom (IL),0.131,150,188,0,90
602613,10/1/2024,1845A,15,Frequent,90,Very poorly drained,Very poorly drained,D,90,86,JNemecek.custom (IL),0.131,150,188,0,90
1613169,10/1/2024,842G,NULL,None,0,Well drained,Well drained,B,0,55,JNemecek.custom (IL),0.132,150,188,0,NULL
1427820,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
643552,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
244993,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
179109,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
680994,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
244896,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
208996,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
615664,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
634202,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
202221,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
2378634,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
172987,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
207281,10/1/2024,549F,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.132,89,113,1,NULL
728474,10/1/2024,837G,NULL,None,0,NULL,Well drained,NULL,0,22,JNemecek.custom (IL),0.133,150,173,0,NULL
211772,10/1/2024,53F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,75,JNemecek.custom (IL),0.133,150,150,1,NULL
2229443,10/1/2024,785G,NULL,None,0,Well drained,Well drained,B,0,73,JNemecek.custom (IL),0.134,150,167,0,NULL
183087,10/1/2024,585F2,NULL,None,0,Well drained,Well drained,A,0,90,JNemecek.custom (IL),0.134,150,199,0,NULL
183175,10/1/2024,886F3,153,None,0,Well drained,Well drained,B,0,91,JNemecek.custom (IL),0.134,106,197,0,NULL
184155,10/1/2024,886F3,153,None,0,Well drained,Well drained,B,0,91,JNemecek.custom (IL),0.134,106,197,0,NULL
2229445,10/1/2024,785F,NULL,None,0,Well drained,Well drained,B,0,73,JNemecek.custom (IL),0.135,150,165,0,NULL
1672166,10/1/2024,53F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,75,JNemecek.custom (IL),0.135,150,150,1,NULL
2542060,10/1/2024,53F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,75,JNemecek.custom (IL),0.135,150,150,1,NULL
182135,10/1/2024,25G,152,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.135,41,76,1,NULL
183166,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.135,150,166,0,NULL
1540603,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.135,150,166,0,NULL
1405959,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.135,150,166,0,NULL
200531,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.135,150,166,0,NULL
1537863,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.135,150,166,0,NULL
1478218,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.135,150,166,0,NULL
200541,10/1/2024,977G,NULL,NULL,0,Well drained,Well drained,A,0,31,JNemecek.custom (IL),0.136,150,171,0,NULL
1540615,10/1/2024,977G,NULL,NULL,0,Well drained,Well drained,A,0,31,JNemecek.custom (IL),0.136,150,171,0,NULL
1678449,10/1/2024,977G,NULL,NULL,0,Well drained,Well drained,A,0,31,JNemecek.custom (IL),0.136,150,171,0,NULL
200814,10/1/2024,977G,NULL,NULL,0,Well drained,Well drained,A,0,31,JNemecek.custom (IL),0.136,150,171,0,NULL
868754,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.136,150,220,0,NULL
1486946,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.136,150,220,0,NULL
2604182,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.136,150,220,0,NULL
1721566,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.136,150,220,0,NULL
211778,10/1/2024,871G,NULL,None,0,Well drained,Well drained,C,0,80,JNemecek.custom (IL),0.136,150,220,0,NULL
1608828,10/1/2024,549G,NULL,None,0,Well drained,Well drained,D,0,94,JNemecek.custom (IL),0.136,89,135,1,NULL
